Java HotSpot(TM) 64-Bit Server VM (25.161-b12) for windows-amd64 JRE (1.8.0_161-b12), built on Dec 19 2017 17:52:25 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 33469572k(19725088k free), swap 33469572k(16423768k free)
CommandLine flags: -XX:InitialHeapSize=536870912 -XX:MaxHeapSize=536870912 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseSerialGC 
2018-03-03T23:54:58.457+0300: 143.145: [GC (Allocation Failure) 2018-03-03T23:54:58.457+0300: 143.145: [DefNew: 149561K->9787K(157248K), 0.0196642 secs] 366557K->228181K(506816K), 0.0197688 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-03-03T23:54:58.547+0300: 143.235: [GC (Allocation Failure) 2018-03-03T23:54:58.547+0300: 143.235: [DefNew: 149563K->9790K(157248K), 0.0216040 secs] 367957K->229581K(506816K), 0.0217143 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2018-03-03T23:54:58.634+0300: 143.322: [GC (Allocation Failure) 2018-03-03T23:54:58.634+0300: 143.322: [DefNew: 149566K->9793K(157248K), 0.0190813 secs] 369357K->230982K(506816K), 0.0191738 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-03-03T23:54:58.721+0300: 143.409: [GC (Allocation Failure) 2018-03-03T23:54:58.722+0300: 143.409: [DefNew: 149569K->9796K(157248K), 0.0219676 secs] 370758K->232382K(506816K), 0.0221545 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-03-03T23:54:58.819+0300: 143.507: [GC (Allocation Failure) 2018-03-03T23:54:58.819+0300: 143.507: [DefNew: 149572K->9783K(157248K), 0.0207805 secs] 372158K->233767K(506816K), 0.0209003 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-03-03T23:54:58.909+0300: 143.597: [GC (Allocation Failure) 2018-03-03T23:54:58.909+0300: 143.597: [DefNew: 149559K->9785K(157248K), 0.0229583 secs] 373543K->235166K(506816K), 0.0230730 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-03-03T23:54:58.997+0300: 143.685: [GC (Allocation Failure) 2018-03-03T23:54:58.997+0300: 143.685: [DefNew: 149561K->9788K(157248K), 0.0258034 secs] 374942K->236567K(506816K), 0.0258980 secs] [Times: user=0.03 sys=0.00, real=0.03 secs] 
2018-03-03T23:54:59.095+0300: 143.782: [GC (Allocation Failure) 2018-03-03T23:54:59.095+0300: 143.782: [DefNew: 149564K->9791K(157248K), 0.0191480 secs] 376343K->237967K(506816K), 0.0192508 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-03-03T23:54:59.180+0300: 143.867: [GC (Allocation Failure) 2018-03-03T23:54:59.180+0300: 143.867: [DefNew: 149567K->9793K(157248K), 0.0214346 secs] 377743K->239367K(506816K), 0.0215515 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2018-03-03T23:55:14.267+0300: 158.954: [GC (Allocation Failure) 2018-03-03T23:55:14.267+0300: 158.955: [DefNew: 149569K->9796K(157248K), 0.0210815 secs] 379143K->240767K(506816K), 0.0211783 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-03-03T23:55:14.352+0300: 159.039: [GC (Allocation Failure) 2018-03-03T23:55:14.352+0300: 159.039: [DefNew: 149572K->9783K(157248K), 0.0190600 secs] 380543K->242152K(506816K), 0.0191639 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-03-03T23:55:14.444+0300: 159.132: [GC (Allocation Failure) 2018-03-03T23:55:14.444+0300: 159.132: [DefNew: 149559K->9786K(157248K), 0.0213613 secs] 381928K->243552K(506816K), 0.0214763 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-03-03T23:55:14.515+0300: 159.203: [GC (Allocation Failure) 2018-03-03T23:55:14.516+0300: 159.203: [DefNew: 149562K->9259K(157248K), 0.0776352 secs] 383328K->298505K(506816K), 0.0777341 secs] [Times: user=0.06 sys=0.02, real=0.08 secs] 
2018-03-03T23:55:14.664+0300: 159.351: [GC (Allocation Failure) 2018-03-03T23:55:14.664+0300: 159.351: [DefNew: 149035K->9273K(157248K), 0.0224862 secs] 438281K->299917K(506816K), 0.0225947 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2018-03-03T23:55:14.758+0300: 159.445: [GC (Allocation Failure) 2018-03-03T23:55:14.758+0300: 159.445: [DefNew: 149049K->9260K(157248K), 0.0256778 secs] 439693K->301302K(506816K), 0.0257812 secs] [Times: user=0.03 sys=0.00, real=0.03 secs] 
2018-03-03T23:55:14.867+0300: 159.555: [GC (Allocation Failure) 2018-03-03T23:55:14.867+0300: 159.555: [DefNew: 149036K->9263K(157248K), 0.0239597 secs] 441078K->302702K(506816K), 0.0240787 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2018-03-03T23:55:14.959+0300: 159.646: [GC (Allocation Failure) 2018-03-03T23:55:14.959+0300: 159.646: [DefNew: 149039K->9266K(157248K), 0.0235388 secs] 442478K->304102K(506816K), 0.0236589 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-03-03T23:55:15.046+0300: 159.734: [GC (Allocation Failure) 2018-03-03T23:55:15.046+0300: 159.734: [DefNew: 149042K->9268K(157248K), 0.0214529 secs] 443878K->305502K(506816K), 0.0216088 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-03-03T23:55:15.141+0300: 159.829: [GC (Allocation Failure) 2018-03-03T23:55:15.141+0300: 159.829: [DefNew: 149044K->9270K(157248K), 0.0203394 secs] 445278K->306902K(506816K), 0.0204373 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-03-03T23:55:15.231+0300: 159.919: [GC (Allocation Failure) 2018-03-03T23:55:15.231+0300: 159.919: [DefNew: 149046K->9798K(157248K), 0.0215956 secs] 446678K->308302K(506816K), 0.0217068 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2018-03-03T23:55:15.318+0300: 160.005: [GC (Allocation Failure) 2018-03-03T23:55:15.318+0300: 160.005: [DefNew: 149574K->9783K(157248K), 0.0217948 secs] 448078K->309686K(506816K), 0.0219009 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-03-03T23:55:30.408+0300: 175.096: [GC (Allocation Failure) 2018-03-03T23:55:30.408+0300: 175.096: [DefNew: 149559K->9786K(157248K), 0.0211353 secs] 449462K->311086K(506816K), 0.0212774 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2018-03-03T23:55:30.500+0300: 175.188: [GC (Allocation Failure) 2018-03-03T23:55:30.500+0300: 175.188: [DefNew: 149562K->9789K(157248K), 0.0225442 secs] 450862K->312487K(506816K), 0.0226611 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2018-03-03T23:55:30.591+0300: 175.279: [GC (Allocation Failure) 2018-03-03T23:55:30.591+0300: 175.279: [DefNew: 149565K->9791K(157248K), 0.0202426 secs] 452263K->313887K(506816K), 0.0203418 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2018-03-03T23:55:30.679+0300: 175.366: [GC (Allocation Failure) 2018-03-03T23:55:30.679+0300: 175.367: [DefNew: 149567K->9794K(157248K), 0.0201852 secs] 453663K->315287K(506816K), 0.0202772 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-03-03T23:55:30.765+0300: 175.452: [GC (Allocation Failure) 2018-03-03T23:55:30.765+0300: 175.452: [DefNew: 149570K->9794K(157248K), 0.0234856 secs] 455063K->316684K(506816K), 0.0235937 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-03-03T23:55:30.862+0300: 175.549: [GC (Allocation Failure) 2018-03-03T23:55:30.862+0300: 175.549: [DefNew: 149570K->9797K(157248K), 0.0193130 secs] 456460K->318085K(506816K), 0.0194073 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-03-03T23:55:30.946+0300: 175.633: [GC (Allocation Failure) 2018-03-03T23:55:30.946+0300: 175.633: [DefNew: 149573K->9783K(157248K), 0.0232127 secs] 457861K->319469K(506816K), 0.0233230 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2018-03-03T23:55:31.035+0300: 175.722: [GC (Allocation Failure) 2018-03-03T23:55:31.035+0300: 175.723: [DefNew: 149559K->9786K(157248K), 0.0219126 secs] 459245K->320869K(506816K), 0.0220190 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2018-03-03T23:55:31.125+0300: 175.813: [GC (Allocation Failure) 2018-03-03T23:55:31.125+0300: 175.813: [DefNew: 149562K->9788K(157248K), 0.0207483 secs] 460645K->322269K(506816K), 0.0208517 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2018-03-03T23:55:31.213+0300: 175.900: [GC (Allocation Failure) 2018-03-03T23:55:31.213+0300: 175.900: [DefNew: 149564K->9791K(157248K), 0.0190678 secs] 462045K->323669K(506816K), 0.0191615 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-03-03T23:55:31.298+0300: 175.985: [GC (Allocation Failure) 2018-03-03T23:55:31.298+0300: 175.986: [DefNew: 149567K->9793K(157248K), 0.0210518 secs] 463445K->325069K(506816K), 0.0212017 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-03-03T23:55:46.384+0300: 191.072: [GC (Allocation Failure) 2018-03-03T23:55:46.384+0300: 191.072: [DefNew: 149569K->9795K(157248K), 0.0207874 secs] 464845K->326469K(506816K), 0.0208787 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2018-03-03T23:55:46.473+0300: 191.161: [GC (Allocation Failure) 2018-03-03T23:55:46.473+0300: 191.161: [DefNew: 149571K->9794K(157248K), 0.0212182 secs] 466245K->327865K(506816K), 0.0213042 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-03-03T23:55:46.563+0300: 191.251: [GC (Allocation Failure) 2018-03-03T23:55:46.563+0300: 191.251: [DefNew: 149570K->9797K(157248K), 0.0229925 secs] 467641K->329265K(506816K), 0.0231043 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-03-03T23:55:46.659+0300: 191.347: [GC (Allocation Failure) 2018-03-03T23:55:46.659+0300: 191.347: [DefNew: 149573K->9784K(157248K), 0.0205097 secs] 469041K->330650K(506816K), 0.0206467 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2018-03-03T23:55:46.748+0300: 191.436: [GC (Allocation Failure) 2018-03-03T23:55:46.749+0300: 191.436: [DefNew: 149560K->9786K(157248K), 0.0199403 secs] 470426K->332050K(506816K), 0.0200494 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2018-03-03T23:55:46.842+0300: 191.529: [GC (Allocation Failure) 2018-03-03T23:55:46.842+0300: 191.529: [DefNew: 149562K->9789K(157248K), 0.0235940 secs] 471826K->333450K(506816K), 0.0236986 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2018-03-03T23:55:46.934+0300: 191.622: [GC (Allocation Failure) 2018-03-03T23:55:46.935+0300: 191.622: [DefNew: 149565K->9791K(157248K), 0.0208312 secs] 473226K->334850K(506816K), 0.0209475 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2018-03-03T23:55:47.019+0300: 191.706: [GC (Allocation Failure) 2018-03-03T23:55:47.019+0300: 191.706: [DefNew: 149567K->9794K(157248K), 0.0215004 secs] 474626K->336250K(506816K), 0.0216091 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-03-03T23:55:47.108+0300: 191.796: [GC (Allocation Failure) 2018-03-03T23:55:47.108+0300: 191.796: [DefNew: 149570K->9796K(157248K), 0.0186252 secs] 476026K->337650K(506816K), 0.0187240 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-03-03T23:55:47.195+0300: 191.883: [GC (Allocation Failure) 2018-03-03T23:55:47.195+0300: 191.883: [DefNew: 149572K->9784K(157248K), 0.0219904 secs] 477426K->339035K(506816K), 0.0221019 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2018-03-03T23:55:47.283+0300: 191.971: [GC (Allocation Failure) 2018-03-03T23:55:47.283+0300: 191.971: [DefNew: 149560K->9786K(157248K), 0.0195107 secs] 478811K->340435K(506816K), 0.0196928 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2018-03-03T23:56:02.371+0300: 207.059: [GC (Allocation Failure) 2018-03-03T23:56:02.371+0300: 207.059: [DefNew: 149562K->9789K(157248K), 0.0213634 secs] 480211K->341835K(506816K), 0.0214673 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2018-03-03T23:56:02.460+0300: 207.148: [GC (Allocation Failure) 2018-03-03T23:56:02.460+0300: 207.148: [DefNew: 149565K->9792K(157248K), 0.0238497 secs] 481611K->343235K(506816K), 0.0239612 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2018-03-03T23:56:02.549+0300: 207.236: [GC (Allocation Failure) 2018-03-03T23:56:02.549+0300: 207.237: [DefNew: 149568K->9794K(157248K), 0.0210788 secs] 483011K->344636K(506816K), 0.0212507 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-03-03T23:56:02.635+0300: 207.323: [GC (Allocation Failure) 2018-03-03T23:56:02.635+0300: 207.323: [DefNew: 149570K->9797K(157248K), 0.0191330 secs] 484412K->346036K(506816K), 0.0192442 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2018-03-03T23:56:02.722+0300: 207.409: [GC (Allocation Failure) 2018-03-03T23:56:02.722+0300: 207.409: [DefNew: 149573K->9785K(157248K), 0.0214340 secs] 485812K->347421K(506816K), 0.0215286 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-03-03T23:56:02.815+0300: 207.503: [GC (Allocation Failure) 2018-03-03T23:56:02.815+0300: 207.503: [DefNew: 149561K->9788K(157248K), 0.0229958 secs] 487197K->348821K(506816K), 0.0231145 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-03-03T23:56:02.908+0300: 207.595: [GC (Allocation Failure) 2018-03-03T23:56:02.908+0300: 207.595: [DefNew: 149564K->9790K(157248K), 0.0198370 secs] 488597K->350222K(506816K), 0.0199521 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-03-03T23:56:02.994+0300: 207.681: [GC (Allocation Failure) 2018-03-03T23:56:02.994+0300: 207.681: [DefNew: 149566K->9793K(157248K), 0.0188271 secs] 489998K->351622K(506816K), 0.0189383 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2018-03-03T23:56:03.080+0300: 207.767: [GC (Allocation Failure) 2018-03-03T23:56:03.080+0300: 207.767: [DefNew: 149569K->9796K(157248K), 0.0213261 secs] 491398K->353022K(506816K), 0.0214379 secs] [Times: user=0.00 sys=0.00, real=0.02 secs] 
2018-03-03T23:56:03.166+0300: 207.854: [GC (Allocation Failure) 2018-03-03T23:56:03.166+0300: 207.854: [DefNew: 149572K->9798K(157248K), 0.0227650 secs] 492798K->354422K(506816K), 0.0228546 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2018-03-03T23:56:03.253+0300: 207.941: [GC (Allocation Failure) 2018-03-03T23:56:03.253+0300: 207.941: [DefNew: 149574K->9786K(157248K), 0.0231367 secs] 494198K->355807K(506816K), 0.0232437 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2018-03-03T23:56:18.344+0300: 223.032: [GC (Allocation Failure) 2018-03-03T23:56:18.344+0300: 223.032: [DefNew: 149562K->9787K(157248K), 0.0205536 secs] 495583K->357207K(506816K), 0.0206488 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-03-03T23:56:18.432+0300: 223.120: [GC (Allocation Failure) 2018-03-03T23:56:18.432+0300: 223.120: [DefNew: 149563K->149563K(157248K), 0.0000240 secs]2018-03-03T23:56:18.432+0300: 223.120: [Tenured: 347420K->271729K(349568K), 0.5532798 secs] 496983K->271729K(506816K), [Metaspace: 5274K->5274K(1056768K)], 0.5534357 secs] [Times: user=0.56 sys=0.00, real=0.55 secs] 
2018-03-03T23:56:19.051+0300: 223.739: [GC (Allocation Failure) 2018-03-03T23:56:19.052+0300: 223.739: [DefNew: 139776K->1400K(157248K), 0.0036167 secs] 411505K->273130K(506816K), 0.0037472 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2018-03-03T23:56:19.126+0300: 223.813: [GC (Allocation Failure) 2018-03-03T23:56:19.126+0300: 223.813: [DefNew: 141176K->2800K(157248K), 0.0054102 secs] 412906K->274530K(506816K), 0.0055142 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2018-03-03T23:56:19.201+0300: 223.889: [GC (Allocation Failure) 2018-03-03T23:56:19.201+0300: 223.889: [DefNew: 142576K->4201K(157248K), 0.0087115 secs] 414306K->275930K(506816K), 0.0088224 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2018-03-03T23:56:19.282+0300: 223.970: [GC (Allocation Failure) 2018-03-03T23:56:19.282+0300: 223.970: [DefNew: 143977K->5599K(157248K), 0.0116630 secs] 415706K->277328K(506816K), 0.0117562 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2018-03-03T23:56:19.361+0300: 224.049: [GC (Allocation Failure) 2018-03-03T23:56:19.361+0300: 224.049: [DefNew: 145375K->6999K(157248K), 0.0144063 secs] 417104K->278729K(506816K), 0.0145070 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2018-03-03T23:56:19.448+0300: 224.136: [GC (Allocation Failure) 2018-03-03T23:56:19.448+0300: 224.136: [DefNew: 146775K->8399K(157248K), 0.0139538 secs] 418505K->280129K(506816K), 0.0140547 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2018-03-03T23:56:19.527+0300: 224.215: [GC (Allocation Failure) 2018-03-03T23:56:19.528+0300: 224.215: [DefNew: 148175K->9799K(157248K), 0.0198114 secs] 419905K->281528K(506816K), 0.0199833 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2018-03-03T23:56:19.613+0300: 224.300: [GC (Allocation Failure) 2018-03-03T23:56:19.613+0300: 224.300: [DefNew: 149575K->9784K(157248K), 0.0228107 secs] 421304K->282913K(506816K), 0.0229510 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2018-03-03T23:56:19.680+0300: 224.368: [GC (Allocation Failure) 2018-03-03T23:56:19.680+0300: 224.368: [DefNew (promotion failed) : 149560K->148768K(157248K), 0.1178452 secs]2018-03-03T23:56:19.799+0300: 224.486: [Tenured: 274526K->310539K(349568K), 0.5303922 secs] 422689K->310539K(506816K), [Metaspace: 5274K->5274K(1056768K)], 0.6483909 secs] [Times: user=0.66 sys=0.00, real=0.65 secs] 
2018-03-03T23:56:20.396+0300: 225.084: [GC (Allocation Failure) 2018-03-03T23:56:20.396+0300: 225.084: [DefNew: 139776K->1401K(157248K), 0.0041453 secs] 450315K->311940K(506816K), 0.0042351 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2018-03-03T23:56:35.469+0300: 240.156: [GC (Allocation Failure) 2018-03-03T23:56:35.469+0300: 240.156: [DefNew: 141177K->2801K(157248K), 0.0064078 secs] 451716K->313340K(506816K), 0.0065325 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2018-03-03T23:56:35.545+0300: 240.232: [GC (Allocation Failure) 2018-03-03T23:56:35.545+0300: 240.232: [DefNew: 142577K->4201K(157248K), 0.0087884 secs] 453116K->314741K(506816K), 0.0089248 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2018-03-03T23:56:35.623+0300: 240.311: [GC (Allocation Failure) 2018-03-03T23:56:35.623+0300: 240.311: [DefNew: 143977K->5601K(157248K), 0.0100402 secs] 454517K->316141K(506816K), 0.0101333 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2018-03-03T23:56:35.700+0300: 240.388: [GC (Allocation Failure) 2018-03-03T23:56:35.700+0300: 240.388: [DefNew: 145377K->7001K(157248K), 0.0138357 secs] 455917K->317540K(506816K), 0.0139472 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2018-03-03T23:56:35.779+0300: 240.467: [GC (Allocation Failure) 2018-03-03T23:56:35.779+0300: 240.467: [DefNew: 146777K->8385K(157248K), 0.0160421 secs] 457316K->318925K(506816K), 0.0161601 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2018-03-03T23:56:35.859+0300: 240.547: [GC (Allocation Failure) 2018-03-03T23:56:35.859+0300: 240.547: [DefNew: 148161K->9786K(157248K), 0.0171928 secs] 458701K->320325K(506816K), 0.0173094 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-03-03T23:56:35.940+0300: 240.628: [GC (Allocation Failure) 2018-03-03T23:56:35.940+0300: 240.628: [DefNew: 149562K->9788K(157248K), 0.0188535 secs] 460101K->321725K(506816K), 0.0189557 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-03-03T23:56:36.028+0300: 240.716: [GC (Allocation Failure) 2018-03-03T23:56:36.028+0300: 240.716: [DefNew: 149564K->9790K(157248K), 0.0225526 secs] 461501K->323125K(506816K), 0.0226698 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2018-03-03T23:56:36.121+0300: 240.809: [GC (Allocation Failure) 2018-03-03T23:56:36.121+0300: 240.809: [DefNew: 149566K->9793K(157248K), 0.0200305 secs] 462901K->324525K(506816K), 0.0201311 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2018-03-03T23:56:36.215+0300: 240.902: [GC (Allocation Failure) 2018-03-03T23:56:36.215+0300: 240.902: [DefNew: 149569K->9795K(157248K), 0.0184858 secs] 464301K->325925K(506816K), 0.0185792 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2018-03-03T23:56:36.301+0300: 240.989: [GC (Allocation Failure) 2018-03-03T23:56:36.301+0300: 240.989: [DefNew: 149571K->9784K(157248K), 0.0200392 secs] 465701K->327311K(506816K), 0.0201564 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
Heap
 def new generation   total 157248K, used 103440K [0x00000000e0000000, 0x00000000eaaa0000, 0x00000000eaaa0000)
  eden space 139776K,  67% used [0x00000000e0000000, 0x00000000e5b75ff0, 0x00000000e8880000)
  from space 17472K,  56% used [0x00000000e8880000, 0x00000000e920e148, 0x00000000e9990000)
  to   space 17472K,   0% used [0x00000000e9990000, 0x00000000e9990000, 0x00000000eaaa0000)
 tenured generation   total 349568K, used 317527K [0x00000000eaaa0000, 0x0000000100000000, 0x0000000100000000)
   the space 349568K,  90% used [0x00000000eaaa0000, 0x00000000fe0b5cd0, 0x00000000fe0b5e00, 0x0000000100000000)
 Metaspace       used 5306K, capacity 5468K, committed 5632K, reserved 1056768K
  class space    used 615K, capacity 662K, committed 768K, reserved 1048576K
